Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Pips,Gain,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(AUD),Min(pips),Min(AUD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(AUD)
09/28/2023 02:58,09/28/2023 04:21,XAUUSD,Sell,0.030,1889.58000,1865.58000,1877.54000,1875.15000,239.0,0.56,00:01:22:19,96.4,1h 19m,100.0,0.10,243.0,,-25.0,,90.7,98.5,-4.00,
09/27/2023 22:12,09/27/2023 23:52,XAUUSD,Sell,0.030,1890.13000,1866.13000,1878.11000,1875.25000,286.0,0.67,00:01:39:52,100.0,1h 39m,154.0,0.00,300.0,,0.0,,100.0,95.3,-14.00,
09/27/2023 16:00,09/27/2023 19:03,XAUUSD,Sell,0.020,1903.76000,1879.76000,1891.73000,1879.71000,1202.0,1.94,00:03:03:06,99.5,3h 2m,326.0,0.00,1202.0,,-4.0,,99.7,100.0,0.00,
09/27/2023 01:09,09/27/2023 03:52,XAUUSD,Sell,0.020,1913.11000,1889.11000,1901.11000,1900.44000,67.0,0.10,00:02:42:55,30.7,50m,150.0,1.60,79.0,,-126.0,,38.5,94.1,-12.00,
09/26/2023 11:17,09/26/2023 14:10,GBPUSD,Sell,0.030,1.23056,1.20656,1.21851,1.21734,11.7,0.27,00:02:52:31,41.1,1h 10m,16.2,0.59,13.6,,-8.0,,63.0,91.2,-1.90,
09/26/2023 10:00,09/26/2023 14:04,EURUSD,Sell,0.030,1.06916,1.04516,1.05716,1.05923,-20.7,-0.51,00:04:04:56,2.5,6m,32.5,22.22,1.4,,-31.1,,4.3,32.0,-22.10,
09/26/2023 10:00,09/26/2023 12:10,XAUUSD,Sell,0.030,1922.30000,1898.30000,1910.29000,1912.88000,-259.0,-0.63,00:02:10:56,0.0,0s,534.0,555.56,0.0,,-534.0,,0.0,51.5,-259.00,
09/22/2023 12:52,09/22/2023 12:52,XAUUSD,Buy,0.030,1913.42000,1937.42000,1925.42000,1925.30000,-12.0,-0.04,00:00:00:01,,,,,,,,,,,,
09/21/2023 20:11,09/22/2023 08:00,AUDUSD,Sell,0.030,0.65418,0.63018,0.64218,0.64256,-3.8,-0.10,00:11:48:56,68.1,8h 2m,22.6,0.55,17.6,,-9.7,,64.5,21.6,-21.40,
09/21/2023 17:07,09/22/2023 06:20,XAUUSD,Sell,0.030,1930.96000,1906.96000,1919.00000,1923.14000,-414.0,-0.94,00:13:12:39,13.0,1h 43m,867.0,2.64,238.0,,-629.0,,27.5,24.8,-652.00,
09/21/2023 16:01,09/21/2023 21:48,GBPUSD,Sell,0.030,1.23955,1.21555,1.22753,1.22940,-18.7,-0.45,00:05:46:42,15.3,53m,48.9,1.88,17.0,,-31.9,,34.8,27.0,-35.70,
09/21/2023 17:33,09/21/2023 19:10,AUDUSD,Sell,0.030,0.65426,0.63026,0.64226,0.64154,7.2,0.16,00:01:36:39,57.8,55m,12.3,0.56,7.9,,-4.4,,64.2,94.3,-0.70,
09/21/2023 13:22,09/21/2023 17:33,AUDUSD,Sell,0.030,0.65297,0.62897,0.64097,0.64226,-12.9,-0.31,00:04:10:59,88.9,3h 43m,37.2,0.53,24.3,,-12.9,,65.3,0.0,-37.20,
09/21/2023 15:00,09/21/2023 15:30,GBPUSD,Sell,0.030,1.23882,1.21482,1.22680,1.22474,20.6,0.48,00:00:30:35,100.0,30m,6.6,0.04,23.5,,0.0,,100.0,87.7,-2.90,
09/21/2023 13:28,09/21/2023 14:16,XAUUSD,Sell,0.030,1937.44000,1913.44000,1925.46000,1922.62000,284.0,0.67,00:00:47:42,87.5,41m,58.0,0.20,290.0,,-58.0,,83.3,98.3,-6.00,
09/21/2023 08:49,09/21/2023 13:10,EURUSD,Sell,0.030,1.07586,1.05186,1.06386,1.06482,-9.6,-0.24,00:04:20:33,7.7,20m,30.9,5.58,4.7,,-26.2,,15.2,53.7,-14.30,
09/21/2023 09:47,09/21/2023 11:38,AUDUSD,Sell,0.030,0.65350,0.62950,0.64146,0.64056,9.0,0.21,00:01:50:51,73.9,1h 21m,8.1,0.64,9.0,,-5.8,,60.8,100.0,0.00,
09/20/2023 21:00,09/20/2023 22:59,XAUUSD,Buy,0.030,1932.91000,1956.91000,1944.88000,1932.96000,-1192.0,-2.75,00:01:59:25,2.6,3m,1248.0,21.32,56.0,,-1192.0,,4.5,0.0,-1248.00,
09/20/2023 11:00,09/20/2023 17:34,EURJPY,Buy,0.040,157.18100,159.58100,158.38100,158.41200,3.1,0.05,00:06:34:51,6.9,27m,25.9,7.68,3.1,,-23.8,,11.5,100.0,0.00,
09/20/2023 10:00,09/20/2023 11:31,GBPUSD,Sell,0.030,1.24744,1.22344,1.23543,1.23677,-13.4,-0.32,00:01:31:33,45.1,41m,32.5,0.72,18.9,,-13.6,,58.2,0.6,-32.30,
09/18/2023 12:13,09/18/2023 14:09,GBPUSD,Sell,0.030,1.25054,1.22654,1.23854,1.23955,-10.1,-0.24,00:01:56:35,0.0,0s,24.4,24.45,0.0,,-24.4,,0.0,58.6,-10.10,
09/15/2023 09:17,09/15/2023 17:00,EURUSD,Sell,0.030,1.07815,1.05415,1.06616,1.06802,-18.6,-0.43,00:07:42:58,47.1,3h 38m,34.7,1.16,16.1,,-18.6,,46.4,0.0,-34.70,
09/15/2023 08:01,09/15/2023 09:28,EURJPY,Sell,0.040,158.34900,155.94900,157.13800,157.30000,-16.2,-0.34,00:01:27:09,72.5,1h 3m,35.1,1.14,16.4,,-18.7,,46.7,7.1,-32.60,
09/14/2023 21:02,09/15/2023 02:53,EURJPY,Sell,0.040,158.06200,155.66200,156.86100,156.83800,2.3,0.00,00:05:51:01,18.3,1h 4m,20.9,1.21,11.2,,-13.6,,45.2,64.1,-8.90,
09/14/2023 22:56,09/15/2023 00:01,EURUSD,Sell,0.030,1.07633,1.05233,1.06432,1.06437,-0.5,-0.01,00:01:04:50,20.0,12m,10.5,0.38,10.0,,-3.8,,72.5,23.9,-10.50,
09/14/2023 15:30,09/14/2023 23:37,AUDUSD,Buy,0.030,0.63213,0.65613,0.64397,0.64402,0.5,0.00,00:08:07:09,48.7,3h 57m,29.8,1.07,18.2,,-19.4,,48.4,52.9,-17.70,
09/14/2023 16:00,09/14/2023 20:24,EURUSD,Sell,0.030,1.07964,1.05564,1.06765,1.06414,35.1,0.80,00:04:24:58,89.1,3h 56m,20.7,0.50,35.3,,-17.8,,66.5,99.6,-0.20,
09/13/2023 05:50,09/13/2023 10:49,EURJPY,Buy,0.040,157.20700,159.60700,158.40700,158.37900,-2.8,-0.07,00:04:58:43,21.1,1h 3m,46.6,4.24,8.9,,-37.7,,19.1,74.9,-11.70,
09/13/2023 07:12,09/13/2023 09:17,XAUUSD,Sell,0.030,1922.10000,1898.10000,1910.10000,1909.35000,75.0,0.16,00:02:05:50,18.4,23m,229.0,2.31,99.0,,-229.0,,30.2,92.7,-24.00,
09/12/2023 09:00,09/12/2023 13:35,XAUUSD,Sell,0.030,1932.26000,1908.26000,1920.20000,1915.61000,459.0,1.06,00:04:35:50,84.8,3h 53m,247.0,0.20,459.0,,-94.0,,83.0,100.0,0.00,
09/07/2023 16:35,09/07/2023 21:59,GBPUSD,Sell,0.030,1.25924,1.23524,1.24724,1.24698,2.6,0.05,00:05:24:23,30.0,1h 37m,40.7,0.69,24.1,,-16.6,,59.2,47.2,-21.50,
09/07/2023 09:06,09/07/2023 09:57,GBPUSD,Sell,0.030,1.26232,1.23832,1.25032,1.24852,18.0,0.41,00:00:50:24,68.7,34m,7.7,0.21,19.2,,-4.1,,82.4,94.8,-1.20,
09/06/2023 05:59,09/06/2023 14:43,AUDUSD,Sell,0.030,0.64993,0.62593,0.63792,0.63896,-10.4,-0.25,00:08:44:29,12.5,1h 5m,29.3,5.10,4.8,,-24.5,,16.4,48.1,-15.20,
09/05/2023 15:43,09/05/2023 21:58,XAUUSD,Sell,0.030,1944.77000,1920.77000,1932.86000,1926.06000,680.0,1.61,00:06:14:36,94.4,5h 53m,331.0,0.17,725.0,,-126.0,,85.2,94.7,-45.00,
09/05/2023 15:43,09/05/2023 20:17,AUDUSD,Sell,0.030,0.64908,0.62508,0.63726,0.63788,-6.2,-0.16,00:04:33:57,18.7,51m,20.4,1.81,7.4,,-13.4,,35.6,34.6,-13.60,
09/05/2023 15:52,09/05/2023 17:11,EURUSD,Sell,0.030,1.08646,1.06246,1.07443,1.07205,23.8,0.56,00:01:19:22,82.3,1h 5m,12.2,0.11,23.8,,-2.7,,89.8,100.0,0.00,
09/05/2023 12:00,09/05/2023 14:18,GBPUSD,Sell,0.030,1.26547,1.24147,1.25339,1.25473,-13.4,-0.33,00:02:18:43,0.0,0s,33.2,33.22,0.0,,-33.2,,0.0,59.6,-13.40,
09/05/2023 10:00,09/05/2023 13:57,EURUSD,Sell,0.030,1.08868,1.06468,1.07670,1.07429,24.1,0.57,00:03:56:59,94.1,3h 43m,14.2,0.16,26.2,,-4.2,,86.2,93.1,-2.10,
09/05/2023 10:00,09/05/2023 13:06,AUDUSD,Sell,0.030,0.65002,0.62602,0.63797,0.63746,5.1,0.11,00:03:06:08,80.7,2h 30m,11.3,0.30,8.7,,-2.6,,77.0,68.1,-3.60,
09/05/2023 09:00,09/05/2023 12:15,EURJPY,Buy,0.040,157.19200,159.59200,158.39100,158.08800,-30.3,-0.67,00:03:15:01,0.0,0s,58.8,58.82,0.0,,-58.8,,0.0,48.5,-30.30,
09/05/2023 09:00,09/05/2023 09:17,AUDUSD,Sell,0.030,0.65208,0.62808,0.64005,0.63917,8.8,0.20,00:00:17:51,94.2,16m,5.0,0.09,9.1,,-0.8,,91.9,97.0,-0.30,
09/05/2023 05:00,09/05/2023 08:33,AUDUSD,Sell,0.030,0.65560,0.63160,0.64360,0.64157,20.3,0.48,00:03:33:21,95.8,3h 24m,9.1,0.05,20.8,,-1.0,,95.4,97.7,-0.50,
09/05/2023 00:48,09/05/2023 08:09,EURJPY,Buy,0.040,156.91500,159.31500,158.11500,158.33100,21.6,0.46,00:07:21:19,94.8,6h 58m,10.3,0.19,21.6,,-4.0,,84.4,100.0,0.00,
09/04/2023 18:54,09/05/2023 00:12,EURUSD,Sell,0.030,1.09171,1.06771,1.07971,1.07953,1.8,0.04,00:05:17:06,96.9,5h 7m,5.5,0.40,7.3,,-2.9,,71.6,46.1,-5.50,
09/04/2023 22:12,09/04/2023 23:00,EURJPY,Buy,0.040,156.92700,159.32700,158.12700,158.15700,3.0,0.05,00:00:48:15,4.2,2m,2.5,0.78,3.2,,-2.5,,56.1,96.5,-0.20,
09/04/2023 15:00,09/04/2023 22:20,GBPUSD,Sell,0.030,1.27480,1.25080,1.26278,1.26288,-1.0,-0.03,00:07:20:00,54.6,4h 0m,17.5,0.83,12.6,,-10.4,,54.8,40.9,-13.60,
09/01/2023 16:00,09/01/2023 16:50,XAUUSD,Buy,0.030,1938.18000,1962.18000,1950.12000,1941.27000,-885.0,-2.07,00:00:50:56,4.0,2m,887.0,454.55,2.0,,-885.0,,0.2,0.0,-887.00,
09/01/2023 15:00,09/01/2023 16:06,EURUSD,Sell,0.030,1.09532,1.07132,1.08338,1.08515,-17.7,-0.42,00:01:06:11,0.0,0s,46.5,46.51,0.0,,-46.5,,0.0,61.9,-17.70,
09/01/2023 03:20,09/01/2023 09:00,EURJPY,Sell,0.040,159.03500,156.63500,157.83300,157.74200,9.1,0.18,00:05:40:17,79.8,4h 31m,32.9,0.26,26.2,,-6.7,,79.6,48.0,-17.10,
08/31/2023 09:50,08/31/2023 16:42,EURUSD,Buy,0.030,1.07948,1.10348,1.09145,1.08487,-65.8,-1.52,00:06:51:42,0.0,0s,65.8,66.23,0.0,,-65.8,,0.0,0.0,-65.80,
08/31/2023 08:15,08/31/2023 15:14,GBPUSD,Buy,0.030,1.25977,1.28377,1.27177,1.26889,-28.8,-0.66,00:06:58:47,2.4,10m,56.2,19.08,2.8,,-53.4,,5.0,43.8,-31.60,
08/31/2023 07:52,08/31/2023 09:45,EURUSD,Buy,0.030,1.07984,1.10384,1.09184,1.09223,3.9,0.08,00:01:52:42,20.4,22m,9.1,1.85,3.9,,-7.2,,35.1,100.0,0.00,
08/31/2023 00:12,08/31/2023 07:23,EURJPY,Buy,0.040,158.49600,160.89600,159.69600,159.43200,-26.4,-0.56,00:07:10:25,2.6,11m,54.9,14.27,3.6,,-51.3,,6.6,45.4,-30.00,
08/30/2023 19:03,08/31/2023 04:18,GBPUSD,Buy,0.030,1.25975,1.28375,1.27175,1.27275,10.0,0.21,00:09:14:28,50.7,4h 41m,21.7,0.94,11.2,,-10.5,,51.6,94.5,-1.20,
08/30/2023 19:03,08/30/2023 20:14,XAUUSD,Buy,0.030,1931.73000,1955.73000,1943.79000,1945.56000,177.0,0.39,00:01:10:11,91.6,1h 4m,119.0,0.31,177.0,,-55.0,,76.3,100.0,0.00,
08/30/2023 19:03,08/30/2023 20:10,EURUSD,Buy,0.030,1.08010,1.10410,1.09208,1.09288,8.0,0.17,00:01:07:33,92.6,1h 2m,5.4,0.23,8.0,,-1.8,,81.6,100.0,0.00,
08/30/2023 09:33,08/30/2023 13:51,AUDUSD,Buy,0.030,0.63499,0.65899,0.64697,0.64710,1.3,0.02,00:04:17:56,9.4,24m,21.9,2.27,6.7,,-15.2,,30.6,75.3,-5.40,
08/30/2023 01:11,08/30/2023 12:25,XAUUSD,Buy,0.030,1924.86000,1948.86000,1936.86000,1937.75000,89.0,0.20,00:11:13:31,14.0,1h 34m,241.0,2.09,89.0,,-186.0,,32.4,100.0,0.00,
08/30/2023 02:27,08/30/2023 12:06,EURUSD,Buy,0.030,1.07550,1.09950,1.08750,1.08768,1.8,0.03,00:09:39:04,3.3,19m,21.3,8.87,2.2,,-19.5,,10.1,98.2,-0.40,
08/25/2023 11:00,08/25/2023 17:04,EURUSD,Sell,0.030,1.08914,1.06514,1.07714,1.08392,-67.8,-1.54,00:06:04:40,0.3,1m,68.8,68.03,1.0,,-67.8,,1.5,0.0,-68.80,
08/25/2023 08:21,08/25/2023 16:21,GBPUSD,Sell,0.030,1.26885,1.24485,1.25685,1.26084,-39.9,-0.91,00:07:59:33,4.6,22m,60.9,9.88,5.6,,-55.3,,9.2,25.3,-45.50,
08/25/2023 08:50,08/25/2023 10:57,EURUSD,Sell,0.030,1.09052,1.06652,1.07850,1.07727,12.3,0.27,00:02:06:55,40.2,51m,10.9,0.41,14.8,,-6.0,,71.2,88.0,-2.50,
08/25/2023 00:47,08/25/2023 02:08,AUDUSD,Sell,0.030,0.65389,0.62989,0.64185,0.64136,4.9,0.10,00:01:20:11,100.0,1h 20m,1.7,0.16,6.1,,0.0,,100.0,80.3,-1.20,
08/25/2023 00:29,08/25/2023 02:07,GBPUSD,Sell,0.030,1.27226,1.24826,1.26027,1.25931,9.6,0.21,00:01:38:04,91.9,1h 30m,5.4,0.22,9.7,,-2.1,,82.2,99.2,-0.10,
08/24/2023 16:00,08/24/2023 18:05,EURUSD,Sell,0.030,1.09409,1.07009,1.08215,1.08336,-12.1,-0.28,00:02:05:17,0.0,0s,25.5,25.51,0.0,,-25.5,,0.0,52.5,-12.10,
08/24/2023 14:54,08/24/2023 16:55,XAUUSD,Buy,0.030,1905.04000,1929.04000,1917.05000,1916.51000,-54.0,-0.13,00:02:00:24,0.0,0s,489.0,500.00,0.0,,-489.0,,0.0,89.0,-54.00,
08/23/2023 21:15,08/24/2023 14:54,XAUUSD,Buy,0.030,1905.04000,1929.04000,1917.06000,1916.96000,-10.0,-0.23,00:17:39:26,76.4,13h 29m,527.0,0.42,516.0,,-216.0,,70.5,28.1,-526.00,
08/24/2023 09:17,08/24/2023 10:16,GBPUSD,Buy,0.030,1.25974,1.28374,1.27174,1.26940,-23.4,-0.53,00:00:59:03,0.0,0s,23.8,23.81,0.0,,-23.8,,0.0,1.7,-23.40,
08/23/2023 16:11,08/23/2023 21:16,EURUSD,Sell,0.030,1.09368,1.06968,1.08168,1.08596,-42.8,-0.95,00:05:05:11,1.0,3m,55.6,18.18,2.9,,-52.7,,5.2,17.8,-45.70,
08/23/2023 16:05,08/23/2023 21:00,GBPUSD,Sell,0.030,1.27592,1.25192,1.26389,1.27240,-85.1,-1.84,00:04:54:07,0.7,2m,94.9,44.25,2.1,,-92.8,,2.2,8.1,-87.20,
08/23/2023 14:39,08/23/2023 15:35,EURUSD,Sell,0.030,1.09354,1.06954,1.08154,1.08039,11.5,0.24,00:00:56:34,87.8,49m,5.0,0.18,12.1,,-2.2,,84.6,95.8,-0.60,
08/23/2023 04:44,08/23/2023 09:07,EURUSD,Sell,0.030,1.09763,1.07363,1.08562,1.08567,-0.5,-0.02,00:04:23:29,41.9,1h 50m,11.2,1.60,4.3,,-6.9,,38.4,57.1,-4.80,
08/22/2023 10:00,08/22/2023 10:39,AUDUSD,Buy,0.030,0.63147,0.65547,0.64342,0.64451,10.9,0.23,00:00:39:03,90.0,35m,4.6,0.31,10.9,,-3.4,,76.2,100.0,0.00,
08/17/2023 07:15,08/17/2023 15:35,AUDUSD,Sell,0.030,0.65068,0.62668,0.63867,0.64466,-59.9,-1.29,00:08:20:15,6.7,33m,67.9,7.49,8.0,,-59.9,,11.8,0.0,-67.90,
08/16/2023 13:14,08/16/2023 15:02,GBPUSD,Buy,0.030,1.26323,1.28723,1.27523,1.27461,-6.2,-0.14,00:01:47:28,0.0,0s,16.8,16.81,0.0,,-16.8,,0.0,63.1,-6.20,
08/16/2023 02:36,08/16/2023 03:30,AUDUSD,Sell,0.030,0.65777,0.63377,0.64577,0.64511,6.6,0.13,00:00:54:16,64.9,35m,4.7,0.27,6.6,,-1.8,,78.6,100.0,0.00,
08/11/2023 17:31,08/11/2023 19:00,AUDUSD,Sell,0.030,0.66441,0.64041,0.65238,0.64924,31.4,0.67,00:01:28:30,97.8,1h 26m,10.7,0.01,35.8,,-0.3,,99.2,87.8,-4.40,
08/11/2023 03:45,08/11/2023 15:31,GBPUSD,Sell,0.030,1.27994,1.25594,1.26794,1.27081,-28.7,-0.62,00:11:45:24,0.8,5m,58.3,97.09,0.6,,-57.7,,1.0,49.7,-29.30,
08/11/2023 01:14,08/11/2023 11:31,AUDUSD,Sell,0.030,0.66383,0.63983,0.65183,0.65149,3.4,0.06,00:10:17:02,26.6,2h 44m,23.2,1.94,7.9,,-15.3,,34.1,80.6,-4.50,
08/10/2023 16:00,08/10/2023 20:37,EURUSD,Buy,0.030,1.09220,1.11620,1.10420,1.09781,-63.9,-1.35,00:04:37:01,0.4,1m,64.1,322.58,0.2,,-63.9,,0.3,0.0,-64.10,
08/10/2023 14:58,08/10/2023 15:30,EURUSD,Buy,0.030,1.08960,1.11360,1.10161,1.10372,21.1,0.43,00:00:32:05,100.0,32m,10.4,0.03,31.5,,0.0,,100.0,67.0,-10.40,
08/09/2023 10:00,08/09/2023 15:13,GBPUSD,Buy,0.030,1.26538,1.28938,1.27734,1.27224,-51.0,-1.07,00:05:13:01,2.0,6m,57.9,8.98,5.8,,-52.1,,10.0,1.9,-56.80,
08/08/2023 03:14,08/08/2023 09:25,GBPUSD,Buy,0.030,1.26586,1.28986,1.27788,1.27689,-9.9,-0.21,00:06:11:51,0.0,0s,26.7,26.74,0.0,,-26.7,,0.0,62.9,-9.90,
08/04/2023 09:37,08/04/2023 11:33,GBPUSD,Buy,0.030,1.25947,1.28347,1.27147,1.26982,-16.5,-0.35,00:01:55:44,10.4,12m,19.3,5.90,2.8,,-16.5,,14.5,0.0,-19.30,
08/03/2023 12:03,08/03/2023 15:31,EURUSD,Sell,0.030,1.10496,1.08096,1.09294,1.09232,6.2,0.12,00:03:28:06,40.0,1h 23m,26.1,2.58,7.3,,-18.8,,28.0,95.8,-1.10,
08/03/2023 14:18,08/03/2023 14:38,GBPUSD,Sell,0.030,1.27908,1.25508,1.26708,1.26885,-17.7,-0.37,00:00:20:33,85.0,17m,39.1,0.83,21.4,,-17.7,,54.7,0.0,-39.10,
08/03/2023 01:30,08/03/2023 03:02,AUDUSD,Sell,0.030,0.66627,0.64227,0.65424,0.65370,5.4,0.10,00:01:31:41,40.3,36m,3.5,0.50,5.6,,-2.8,,66.7,97.6,-0.20,
08/02/2023 10:00,08/02/2023 21:39,AUDUSD,Sell,0.030,0.66967,0.64567,0.65766,0.65428,33.8,0.69,00:11:39:18,62.1,7h 14m,26.3,0.31,49.4,,-15.2,,76.5,75.9,-15.60,
08/02/2023 04:50,08/02/2023 05:46,AUDUSD,Sell,0.030,0.67482,0.65082,0.66282,0.66053,22.9,0.47,00:00:55:52,96.5,53m,3.0,0.06,22.9,,-1.4,,94.2,100.0,0.00,
08/01/2023 17:00,08/02/2023 02:09,AUDUSD,Sell,0.030,0.67427,0.65027,0.66232,0.66124,10.8,0.22,00:09:09:27,99.5,9h 6m,19.9,0.13,21.1,,-2.7,,88.7,56.7,-10.30,
08/01/2023 13:54,08/01/2023 15:10,EURUSD,Sell,0.030,1.10996,1.08596,1.09796,1.09683,11.3,0.23,00:01:16:35,82.9,1h 3m,5.0,0.33,11.5,,-3.8,,75.2,98.7,-0.20,
08/01/2023 03:58,08/01/2023 07:29,AUDUSD,Buy,0.030,0.65933,0.68333,0.67133,0.67062,-7.1,-0.15,00:03:31:07,11.0,23m,26.7,6.63,3.5,,-23.2,,13.1,60.3,-10.60,
07/28/2023 11:38,07/28/2023 19:00,GBPUSD,Sell,0.030,1.29310,1.26910,1.28108,1.28663,-55.5,-1.13,00:07:21:58,6.6,29m,82.1,8.23,8.9,,-73.2,,10.8,21.6,-64.40,
07/28/2023 13:23,07/28/2023 16:07,EURUSD,Sell,0.030,1.11017,1.08617,1.09818,1.09976,-15.8,-0.33,00:02:43:32,0.0,0s,39.2,39.22,0.0,,-39.2,,0.0,59.7,-15.80,
07/28/2023 12:33,07/28/2023 16:07,AUDUSD,Sell,0.030,0.67710,0.65310,0.66512,0.66526,-1.4,-0.04,00:03:33:57,6.1,13m,29.4,14.49,1.9,,-27.5,,6.5,88.8,-3.30,
07/28/2023 09:38,07/28/2023 10:09,GBPUSD,Sell,0.030,1.29209,1.26809,1.28007,1.27817,19.0,0.38,00:00:31:01,87.1,27m,9.6,0.19,19.0,,-3.7,,83.7,100.0,0.00,
07/28/2023 04:45,07/28/2023 06:28,EURUSD,Sell,0.030,1.11053,1.08653,1.09849,1.09747,10.2,0.20,00:01:43:03,89.4,1h 32m,7.6,0.05,10.2,,-0.5,,95.3,100.0,0.00,
07/28/2023 02:00,07/28/2023 05:38,EURJPY,Sell,0.040,154.06200,151.66200,152.86200,152.84600,1.6,0.02,00:03:38:41,41.1,1h 29m,88.9,0.67,53.3,,-35.6,,60.0,41.8,-51.70,
07/28/2023 01:00,07/28/2023 04:14,EURUSD,Sell,0.030,1.10985,1.08585,1.09785,1.09751,3.4,0.06,00:03:14:25,10.9,21m,5.9,1.41,3.4,,-4.8,,41.5,100.0,0.00,
07/27/2023 23:29,07/28/2023 03:01,AUDUSD,Sell,0.030,0.68263,0.65863,0.67065,0.67045,2.0,0.04,00:03:32:33,17.0,36m,11.9,1.48,4.8,,-7.1,,40.3,76.5,-2.80,
07/28/2023 00:18,07/28/2023 02:10,GBPUSD,Sell,0.030,1.29190,1.26790,1.27940,1.27930,1.0,0.01,00:01:52:30,12.5,14m,7.0,3.28,1.8,,-5.9,,23.4,89.6,-0.80,
07/27/2023 12:20,07/27/2023 16:32,AUDUSD,Buy,0.030,0.66887,0.69287,0.68087,0.67586,-50.1,-1.00,00:04:11:24,0.0,0s,52.6,52.63,0.0,,-52.6,,0.0,4.8,-50.10,
07/27/2023 14:04,07/27/2023 15:32,EURUSD,Buy,0.030,1.10124,1.12524,1.11324,1.10716,-60.8,-1.20,00:01:27:41,61.4,53m,69.3,7.15,8.5,,-60.8,,12.3,0.0,-69.30,
07/26/2023 15:22,07/26/2023 16:29,GBPUSD,Buy,0.030,1.27848,1.30248,1.29048,1.29182,13.4,0.26,00:01:06:50,94.1,1h 2m,8.2,0.04,13.4,,-0.5,,96.4,100.0,0.00,
07/26/2023 13:11,07/26/2023 14:42,EURJPY,Sell,0.040,156.65800,154.25800,155.45800,155.22300,23.5,0.43,00:01:30:40,40.7,36m,19.3,0.63,26.0,,-16.5,,61.2,94.1,-2.50,
07/26/2023 03:14,07/26/2023 10:46,GBPUSD,Buy,0.030,1.27705,1.30105,1.28905,1.29074,16.9,0.33,00:07:32:38,29.3,2h 12m,19.9,0.79,19.4,,-15.3,,55.9,92.8,-2.50,
07/25/2023 17:00,07/25/2023 18:40,EURUSD,Sell,0.030,1.11584,1.09184,1.10384,1.10525,-14.1,-0.29,00:01:40:30,45.6,45m,30.3,0.87,16.2,,-14.1,,53.5,0.0,-30.30,
07/25/2023 09:27,07/25/2023 11:00,EURUSD,Sell,0.030,1.12034,1.09634,1.10833,1.10601,23.2,0.45,00:01:32:54,81.8,1h 15m,10.9,0.15,23.2,,-3.4,,87.2,100.0,0.00,
07/25/2023 03:30,07/25/2023 07:40,EURUSD,Sell,0.030,1.11876,1.09476,1.10676,1.10729,-5.3,-0.11,00:04:09:53,2.9,7m,14.5,15.13,0.9,,-13.6,,6.2,57.2,-6.20,
07/24/2023 12:00,07/24/2023 16:20,GBPUSD,Sell,0.030,1.29358,1.26958,1.28158,1.28231,-7.3,-0.15,00:04:20:45,0.0,0s,43.3,43.48,0.0,,-43.3,,0.0,83.1,-7.30,
07/21/2023 18:19,07/21/2023 19:00,EURUSD,Sell,0.030,1.12441,1.10041,1.11240,1.11195,4.5,0.08,00:00:40:21,97.6,39m,7.8,0.02,9.0,,-0.2,,97.8,51.1,-4.50,
07/21/2023 18:06,07/21/2023 19:00,AUDUSD,Sell,0.030,0.68539,0.66139,0.67341,0.67361,-2.0,-0.05,00:00:53:14,70.4,37m,6.8,0.66,4.1,,-2.7,,60.3,10.3,-6.10,
07/21/2023 15:20,07/21/2023 17:05,EURJPY,Buy,0.040,156.33800,158.73800,157.53900,157.56500,2.6,0.04,00:01:45:09,2.9,3m,37.0,9.25,4.0,,-37.0,,9.8,96.6,-1.40,
07/21/2023 09:46,07/21/2023 10:36,AUDUSD,Sell,0.030,0.69075,0.66675,0.67875,0.67653,22.2,0.43,00:00:50:11,100.0,50m,4.4,0.05,22.2,,0.0,,100.0,100.0,0.00,
07/21/2023 08:59,07/21/2023 10:33,EURUSD,Sell,0.030,1.12636,1.10236,1.11435,1.11311,12.4,0.24,00:01:34:09,89.4,1h 24m,7.5,0.11,12.4,,-1.4,,89.9,100.0,0.00,
07/20/2023 20:23,07/21/2023 08:38,GBPUSD,Sell,0.030,1.29778,1.27378,1.28578,1.28715,-13.7,-0.28,00:12:15:09,0.7,5m,29.7,17.57,1.6,,-28.1,,5.4,48.5,-15.30,
07/21/2023 00:04,07/21/2023 03:01,EURUSD,Sell,0.030,1.12523,1.10123,1.11318,1.11306,1.2,0.02,00:02:56:13,14.8,26m,7.6,3.47,1.7,,-5.9,,22.4,93.4,-0.50,
07/20/2023 09:05,07/20/2023 11:32,AUDUSD,Buy,0.030,0.67024,0.69424,0.68224,0.68348,12.4,0.24,00:02:26:49,49.7,1h 12m,14.3,1.12,12.8,,-14.3,,47.2,98.5,-0.40,
07/19/2023 19:10,07/20/2023 00:18,GBPUSD,Sell,0.030,1.30249,1.27849,1.29046,1.29371,-32.5,-0.65,00:05:08:14,9.5,29m,47.5,3.03,11.8,,-35.7,,24.8,6.7,-44.30,
07/19/2023 13:13,07/19/2023 22:16,EURJPY,Buy,0.040,155.65200,158.05200,156.85100,156.46200,-38.9,-0.74,00:09:03:04,16.8,1h 31m,83.3,4.67,14.7,,-68.6,,17.6,35.7,-53.60,
